avg_price_per_room,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests,arrival_date,arrival_date_num,near_christmas,near_new_years,historical_adr
73.0,112,2,5,2,0,0,breakfast_and_one_other_meal,gbr,direct,direct,0,0,1,d,f,0,not_applicable,not_applicable,0,transient,0,1,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,0,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,1,0,2,a,e,2,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,1,0,2,d,f,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
44.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,1,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
102.0,0,0,2,2,0,0,bed_and_breakfast,prt,direct,direct,1,0,1,g,g,1,not_applicable,not_applicable,0,transient,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
44.0,7,2,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
68.0,1,0,1,1,0,0,bed_and_breakfast,deu,direct,direct,0,0,0,d,d,1,not_applicable,not_applicable,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
68.0,1,0,1,1,0,0,bed_and_breakfast,deu,direct,direct,0,0,0,d,d,0,not_applicable,not_applicable,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
68.0,1,0,1,2,0,0,bed_and_breakfast,deu,direct,direct,0,0,0,d,d,2,not_applicable,not_applicable,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
54.0,7,0,1,1,0,0,bed_and_breakfast,prt,corporate,corporate,0,0,0,a,f,0,not_applicable,battle_llc,0,transient,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
100.0,16,0,1,2,1,0,bed_and_breakfast,chn,online_travel_agent,ta_to,0,0,0,e,e,1,devin_rivera_borrego,not_applicable,0,transient,1,2,2017-03-02,2017.164383561644,0,0,49.742085745093625
68.0,1,0,1,1,0,0,bed_and_breakfast,deu,direct,direct,0,0,0,a,d,0,not_applicable,not_applicable,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
54.0,7,0,2,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,0,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,0,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
50.33,7,0,3,3,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,0,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,0,3,2,0,0,bed_and_breakfast,cze,groups,corporate,0,0,0,a,d,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,0,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,0,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,0,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,c,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,0,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,0,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,b,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,0,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,d,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,0,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,0,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,d,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,0,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,0,3,1,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
54.0,7,0,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,2,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,0,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,0,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,h,4,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,0,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,c,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
50.33,7,0,3,3,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
105.0,146,0,3,3,1,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,h,h,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
41.58,138,0,3,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,a,e,0,charles_najera,not_applicable,0,transient,0,2,2017-03-02,2017.164383561644,0,0,49.742085745093625
41.58,138,0,3,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,a,e,0,charles_najera,not_applicable,0,transient,0,2,2017-03-02,2017.164383561644,0,0,49.742085745093625
41.58,138,0,3,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,a,e,0,charles_najera,not_applicable,0,transient,0,2,2017-03-02,2017.164383561644,0,0,49.742085745093625
70.0,128,0,3,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,a,e,0,devin_rivera_borrego,not_applicable,0,transient_party,0,2,2017-03-02,2017.164383561644,0,0,49.742085745093625
70.0,128,0,3,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,a,e,0,devin_rivera_borrego,not_applicable,0,transient_party,0,2,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,d,e,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,a,c,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
52.25,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,a,0,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,fra,groups,corporate,0,0,0,a,d,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,f,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
54.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
103.0,56,1,3,2,1,0,bed_and_breakfast,bel,direct,direct,0,0,0,g,g,0,alexander_drake,not_applicable,0,transient,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
44.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,a,0,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
63.45,7,1,3,3,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,c,4,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
44.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,a,a,0,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,a,c,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,a,a,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,c,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,deu,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,c,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,c,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,e,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,c,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,c,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,e,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,a,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,192,1,3,1,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,d,f,1,not_applicable,parker_inc,185,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,1,3,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,a,a,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,a,a,4,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,1,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,f,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
54.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,e,0,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,prt,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
75.0,7,1,3,2,0,0,bed_and_breakfast,fin,online_travel_agent,direct,0,0,0,e,e,0,not_applicable,not_applicable,0,transient,0,2,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,1,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,d,d,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,192,1,3,2,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,d,f,0,not_applicable,parker_inc,185,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
42.25,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,d,2,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
29.0,7,1,3,1,0,0,bed_and_breakfast,nld,groups,corporate,0,0,0,a,a,4,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
47.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
54.0,7,1,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,d,d,0,not_applicable,parker_inc,0,transient_party,1,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,2,3,2,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,1,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
37.0,7,2,3,1,0,0,bed_and_breakfast,gbr,groups,corporate,0,0,0,a,a,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-02,2017.164383561644,0,0,49.742085745093625
65.0,1,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,1,0,1,a,d,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-03-03,2017.1671232876713,0,0,50.218173592424726
60.0,0,0,1,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,2,alexander_drake,not_applicable,0,transient_party,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
60.0,0,0,1,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,2,alexander_drake,not_applicable,0,transient_party,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
105.0,0,0,1,1,0,0,bed_and_breakfast,gbr,direct,direct,0,0,0,g,g,0,not_applicable,not_applicable,0,transient,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
60.0,0,0,1,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,2,alexander_drake,not_applicable,0,transient_party,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
57.6,7,0,2,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,e,e,0,siraaj_al_mahmood,not_applicable,0,transient,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
67.0,0,0,2,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,2,alexander_drake,not_applicable,0,transient,1,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
60.0,0,0,2,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,2,alexander_drake,not_applicable,0,transient,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
67.0,1,0,2,1,0,0,bed_and_breakfast,che,online_travel_agent,ta_to,0,0,0,a,d,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2017-03-03,2017.1671232876713,0,0,50.218173592424726
60.0,0,0,2,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,2,alexander_drake,not_applicable,0,transient,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
87.0,53,0,2,2,0,0,bed_and_breakfast,nld,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,1,2,2017-03-03,2017.1671232876713,0,0,50.218173592424726
112.0,3,0,2,2,0,0,breakfast_and_one_other_meal,esp,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-03-03,2017.1671232876713,0,0,50.218173592424726
87.0,6,0,2,1,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,f,f,0,alexander_drake,not_applicable,0,transient,1,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
47.0,8,1,2,2,0,0,bed_and_breakfast,bel,groups,corporate,0,0,0,d,d,2,not_applicable,parker_inc,0,transient_party,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
74.4,56,1,2,1,0,0,bed_and_breakfast,gbr,direct,direct,0,0,0,e,e,0,alexander_drake,not_applicable,0,transient,1,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
100.0,17,1,2,2,0,0,breakfast_and_one_other_meal,irl,online_travel_agent,ta_to,0,0,0,d,d,0,jawaad_el_shahid,not_applicable,0,transient,0,1,2017-03-03,2017.1671232876713,0,0,50.218173592424726
57.6,39,1,2,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,e,e,0,siraaj_al_mahmood,not_applicable,0,transient_party,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
57.6,39,1,2,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,e,e,0,siraaj_al_mahmood,not_applicable,0,transient_party,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
107.0,18,2,5,2,2,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,g,g,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-03-03,2017.1671232876713,0,0,50.218173592424726
60.0,5,0,1,2,0,0,bed_and_breakfast,null,online_travel_agent,ta_to,0,0,1,a,a,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2017-03-04,2017.1698630136987,0,0,50.598099316500964
68.0,2,0,1,2,0,0,bed_and_breakfast,null,direct,ta_to,0,0,4,d,d,0,alexander_drake,not_applicable,0,transient,0,2,2017-03-04,2017.1698630136987,0,0,50.598099316500964
40.0,1,0,1,2,0,0,bed_and_breakfast,prt,corporate,direct,1,0,3,a,a,0,not_applicable,dunckel_pbc,0,transient,0,0,2017-03-04,2017.1698630136987,0,0,50.598099316500964
65.0,1,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,d,2,devin_rivera_borrego,not_applicable,0,transient_party,0,1,2017-03-04,2017.1698630136987,0,0,50.598099316500964
85.0,1,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-03-04,2017.1698630136987,0,0,50.598099316500964
75.0,11,0,1,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,e,f,0,alexander_drake,not_applicable,0,transient,0,2,2017-03-04,2017.1698630136987,0,0,50.598099316500964
70.0,0,0,1,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,0,not_applicable,not_applicable,0,transient,0,0,2017-03-04,2017.1698630136987,0,0,50.598099316500964
70.0,0,0,1,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,0,not_applicable,not_applicable,0,transient,0,0,2017-03-04,2017.1698630136987,0,0,50.598099316500964
70.0,0,0,1,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,0,not_applicable,not_applicable,0,transient,0,0,2017-03-04,2017.1698630136987,0,0,50.598099316500964
70.0,0,0,1,2,0,0,bed_and_breakfast,prt,direct,direct,0,0,0,d,d,0,not_applicable,not_applicable,0,transient,0,1,2017-03-04,2017.1698630136987,0,0,50.598099316500964
67.0,1,0,1,1,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,a,d,2,devin_rivera_borrego,not_applicable,0,transient_party,1,1,2017-03-04,2017.1698630136987,0,0,50.598099316500964
80.0,4,0,1,2,0,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,e,e,0,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-03-04,2017.1698630136987,0,0,50.598099316500964
105.0,3,0,1,2,2,0,bed_and_breakfast,prt,online_travel_agent,ta_to,0,0,0,g,g,0,devin_rivera_borrego,not_applicable,0,transient,1,1,2017-03-04,2017.1698630136987,0,0,50.598099316500964
64.0,14,1,1,2,0,0,bed_and_breakfast,gbr,online_travel_agent,ta_to,0,0,0,e,f,0,dominic_carruthers,not_applicable,0,transient,0,0,2017-03-04,2017.1698630136987,0,0,50.598099316500964
65.0,1,2,1,2,0,0,bed_and_breakfast,fra,online_travel_agent,ta_to,0,0,0,a,i,2,devin_rivera_borrego,not_applicable,0,transient,0,2,2017-03-04,2017.1698630136987,0,0,50.598099316500964
135.0,201,2,3,2,0,0,breakfast_and_one_other_meal,gbr,online_travel_agent,ta_to,0,0,0,g,g,1,devin_rivera_borrego,not_applicable,0,transient,0,1,2017-03-04,2017.1698630136987,0,0,50.598099316500964
100.0,48,2,4,2,2,0,bed_and_breakfast,rus,online_travel_agent,ta_to,0,0,0,g,g,0,devin_rivera_borrego,not_applicable,0,transient,0,0,2017-03-04,2017.1698630136987,0,0,50.598099316500964
