Income_Centered,Education,Age,Participation,Support
-0.011555,4.5,39.333332,1,1.0
-0.018242,6.0,17.0,1,0.0
-0.016772998,5.0,12.25,1,0.5
-0.0014560013,4.75,20.0,1,1.0
-0.0050669997,4.0,19.666666,1,1.0
-0.0031149997,4.0,30.666666,1,1.0
-0.016855,3.3333333,35.333332,1,1.0
-0.0070899967,3.5,42.0,1,1.0
-0.016921004,3.5,35.25,1,1.0
-0.014220001,2.0,29.5,1,0.5
-0.011024003,0.0,16.0,1,1.0
-0.0080059962,1.5,34.75,1,1.0
-0.013218997,5.0,23.333334,1,1.0
-0.015096,4.5,33.5,1,1.0
-0.015546998,6.0,13.5,1,1.0
-0.0075559979,1.0,69.0,1,1.0
-0.015096,4.5,26.0,1,0.5
-0.015027999,2.6666667,31.25,1,1.0
-0.0012679968,6.0,10.142858,1,1.0
-0.015939003,6.0,20.5,1,1.0
-0.0015739996,5.5,22.5,1,1.0
-0.0051310034,2.0,17.200001,1,1.0
-0.012582002,4.5,17.25,1,1.0
-0.014728999,6.0,26.75,1,1.0
-0.0051100007,3.75,30.799999,1,0.5
-0.017775001,6.0,19.666666,1,0.5
-0.0024300008,2.0,24.0,1,1.0
-0.019337004,5.0,15.5,1,1.0
-0.005589006,1.6666666,29.6,1,0.5
-0.015385001,6.0,21.0,1,1.0
-0.011828003,5.5,32.5,1,0.0
-0.011590002,6.0,32.5,1,1.0
-0.0078649987,4.5,26.0,1,1.0
-0.0035600006,,61.0,1,0.0
-0.015891997,2.0,63.0,1,1.0
-0.016708998,1.5,17.25,1,1.0
-0.0018499992,5.0,42.0,1,1.0
-0.012747002,6.0,23.0,1,1.0
-0.0018499992,5.0,60.0,1,0.5
-0.010484,4.0,15.0,1,1.0
-0.019990994,6.0,13.666667,1,1.0
-0.0055810004,5.0,19.0,1,1.0
-0.015546998,6.0,15.5,1,1.0
-0.0023680006,6.0,20.25,1,1.0
-0.012304002,4.0,22.666666,1,0.5
-0.014087004,6.0,12.0,1,0.5
-0.014599002,6.0,40.0,1,1.0
-0.014325997,,70.0,1,1.0
-0.007007,3.0,39.25,1,0.5
-0.014991996,3.0,11.666667,1,1.0
-0.016329,6.5,21.5,1,1.0
-0.0025150008,2.0,23.833334,1,1.0
-0.0040930035,2.5,71.0,1,1.0
-0.015716,5.0,14.8,1,1.0
-0.016156999,5.0,17.6,1,1.0
-0.0021590008,5.0,22.666666,1,1.0
-0.010937003,3.0,52.0,1,1.0
-0.0068010068,2.0,30.666666,1,0.0
-0.013785004,4.0,19.666666,1,0.0
-0.015918,3.5,35.5,1,0.5
-0.0068749986,2.0,64.0,1,0.5
-0.0049159951,2.5,20.0,1,1.0
-0.0033659986,2.25,44.0,1,1.0
-0.0050559989,6.0,13.0,1,1.0
-0.014616002,3.0,14.333333,1,1.0
-0.0037079989,4.0,37.75,1,0.5
-0.019846996,,23.0,1,1.0
-0.0116,5.0,44.333332,1,1.0
-0.014076998,1.0,22.142857,1,1.0
-0.014880997,4.3333335,19.833334,1,1.0
-0.013145995,3.6666667,34.333332,1,1.0
-0.011687,5.0,34.0,1,1.0
-0.0055200001,3.0,20.5,1,1.0
-0.010545,3.0,36.0,1,1.0
-0.0024300008,6.0,14.0,1,1.0
-0.0027469981,3.0,43.0,1,0.0
-0.014584002,6.0,24.0,1,0.0
-0.014337,3.3333333,28.0,1,1.0
-0.010955004,5.25,35.75,1,0.0
-0.0030440069,4.5,18.666666,1,0.5
-0.012371002,4.5,24.5,1,0.5
-0.016302003,6.0,49.0,1,0.5
-0.015879,5.0,15.875,1,1.0
-0.0012100018,5.0,36.5,1,0.0
-0.015130004,6.0,15.5,1,1.0
-0.0018109991,4.0,28.0,1,1.0
-0.013903997,2.0,16.4,1,1.0
-0.0073820027,2.0,23.75,1,1.0
-0.0083890026,4.0,11.666667,1,0.5
-0.012839003,5.0,15.25,1,1.0
-0.0024300008,6.0,19.0,1,1.0
-0.0043250015,4.0,35.0,1,1.0
-0.018646,2.0,43.666668,1,1.0
-0.017810998,4.0,23.666666,1,1.0
-0.0052160015,6.0,20.0,1,1.0
-0.015546998,6.0,12.5,1,1.0
-0.0011359991,2.3333333,25.666666,1,1.0
-0.018093003,6.0,11.5,1,1.0
-0.016908003,5.0,21.4,1,1.0
-0.019396996,2.3333333,26.0,1,1.0
-0.0087869968,3.0,17.0,1,1.0
-0.013851004,3.5,18.833334,1,1.0
-0.0083200019,2.0,12.0,1,0.5
-0.013625001,4.5,19.5,1,1.0
-0.0022129989,,29.5,1,1.0
-0.019292003,6.0,29.0,1,1.0
-0.018672002,4.0,9.5,1,0.5
-0.00997,6.0,26.0,1,0.5
-0.014935001,4.5,14.666667,1,0.5
-0.015236002,6.0,21.6,1,1.0
-0.019475004,2.0,24.75,1,1.0
-0.0082549993,2.0,15.666667,1,1.0
-0.00042699766,2.0,37.333332,1,1.0
-0.0013280003,6.0,19.5,1,1.0
-0.0036310006,4.0,21.75,1,1.0
-0.012582002,4.0,17.375,1,1.0
-0.0099569978,3.0,9.25,1,1.0
-0.0021240017,6.0,22.0,1,1.0
-0.016582003,6.0,52.5,1,1.0
-0.0035490072,6.0,18.25,1,1.0
-0.014848,6.0,26.0,1,1.0
-0.016179001,3.5,23.200001,1,1.0
-0.001953,5.0,26.5,1,1.0
-0.0018499992,5.0,53.0,1,1.0
-0.013785004,1.0,21.333334,1,1.0
-0.0054590008,4.3333335,40.0,1,1.0
-0.0083629983,2.6666667,15.857142,1,1.0
-0.010287,2.0,62.5,1,1.0
-0.019271998,4.5,26.0,1,1.0
-0.014298004,3.3333333,15.428572,1,1.0
-0.0018499992,5.0,24.0,1,1.0
-0.0094939964,4.5,15.75,1,1.0
-0.013543999,4.0,29.333334,1,1.0
-0.014021004,2.0,33.0,1,1.0
-0.012334997,6.0,23.666666,1,0.5
-0.013732999,4.0,24.0,1,1.0
-0.00095499819,6.0,26.0,1,1.0
-0.015932998,5.0,15.666667,1,1.0
-0.013327998,4.0,37.333332,1,1.0
-0.0093060005,6.0,18.0,1,1.0
-0.0036939995,3.25,22.5,1,1.0
-0.019716999,4.0,23.666666,1,1.0
-0.012803,6.0,20.0,1,1.0
-0.0026790029,4.5,20.75,1,1.0
-0.018650001,4.0,22.0,1,1.0
-0.0099939983,6.0,19.666666,1,0.5
-0.0095100012,2.5,35.75,1,1.0
-0.013763,6.0,14.333333,1,1.0
-0.017610004,6.0,19.5,1,1.0
-0.010781998,2.0,18.666666,1,0.0
-0.0066749966,4.75,19.0,1,1.0
-0.0067160027,3.25,28.111111,1,1.0
-0.013842998,4.0,44.0,1,0.0
-0.012402994,3.0,14.142858,1,1.0
-0.019337004,5.0,11.0,1,0.5
-0.013947002,3.4000001,23.111111,1,1.0
-0.0018499992,5.0,44.0,1,0.5
-0.0046550008,3.0,38.0,1,1.0
-0.0018499992,5.0,41.0,1,1.0
-0.010098001,4.0,36.5,1,0.5
-0.0063939961,2.0,23.0,1,1.0
-0.0097049987,6.0,9.0,1,1.0
-0.019383004,3.0,7.6666665,1,1.0
-0.015574996,6.0,16.333334,1,1.0
-0.0052560037,6.0,21.5,1,1.0
-0.016313998,3.5,21.0,1,1.0
-0.012647001,2.0,33.25,1,0.5
-0.0020359966,3.5,22.666666,1,1.0
-0.0062600016,4.0,57.0,1,1.0
-0.018697998,3.0,37.5,1,1.0
-0.013154997,1.0,72.0,1,1.0
-0.010976999,5.0,9.5,1,1.0
-0.0085710008,5.5,22.0,1,1.0
-0.019802002,2.0,17.5,1,1.0
-0.017528998,4.0,29.0,1,1.0
-0.0080789989,2.0,15.0,1,1.0
-0.016217997,5.0,30.0,1,1.0
-0.0095790019,2.5,13.0,1,0.5
-0.017700998,6.0,19.0,1,1.0
-0.0018499992,5.0,41.0,1,0.5
-0.011413005,4.0,20.0,1,0.5
-0.011590002,6.0,30.5,1,1.0
-0.017415999,3.5,28.333334,1,0.5
-0.017661003,2.0,23.5,1,1.0
-0.0015739996,5.5,37.5,1,1.0
-0.0038300024,3.5,18.333334,1,0.0
-0.0063970033,2.0,27.666666,1,1.0
-0.0065500005,5.0,52.0,1,1.0
-0.0054149972,4.5,38.666668,1,1.0
-0.010981997,4.0,39.0,1,1.0
-0.018352,3.0,14.666667,1,0.5
-0.0094149997,4.5,31.0,1,0.5
-0.010423002,5.0,28.0,1,1.0
-0.0092720035,5.0,26.0,1,1.0
-0.0015819983,6.0,12.0,1,1.0
-0.0086439978,3.0,17.333334,1,0.5
-0.011828003,1.0,19.0,1,0.5
-0.011245003,4.0,37.5,1,1.0
-0.0054180017,6.0,21.0,1,1.0
-0.0040430026,5.0,22.333334,1,1.0
-0.014869997,3.0,18.666666,1,1.0
-0.015385001,6.0,27.0,1,1.0
-0.016391,3.0,16.0,1,1.0
-0.0069280015,4.0,19.75,1,1.0
-0.012489004,3.5,31.666666,1,0.5
-0.018377004,1.5,23.25,1,0.5
-0.0018900014,3.0,19.5,1,1.0
-0.0012450011,3.0,24.333334,1,1.0
-0.014342001,6.0,33.75,1,0.5
-0.0065040006,6.0,27.333334,1,0.0
-0.012234,3.5,29.0,1,1.0
-0.0063430015,5.0,31.0,1,1.0
-0.0021240017,6.0,44.0,1,1.0
-0.0066929972,4.0,31.25,1,1.0
-0.011024003,3.5,15.666667,1,0.5
-0.0080980035,2.5,24.833334,1,1.0
-0.013092003,4.5,38.0,1,0.5
-0.0096909991,6.0,33.5,1,1.0
-0.0075269984,4.5,44.666668,1,0.5
-0.0015739996,5.5,55.0,1,1.0
-0.019554002,3.6666667,28.200001,1,1.0
-0.018524004,5.5,59.0,1,1.0
-0.012371002,3.5,21.5,1,1.0
-0.011693996,3.5,15.5,1,1.0
-0.0053289956,5.0,24.0,1,1.0
-0.013695998,1.0,29.0,1,1.0
-0.0096729975,3.0,19.666666,1,1.0
-0.016298002,3.5,22.0,1,0.5
-0.0057669999,3.5,51.333332,1,0.0
-0.015130004,6.0,61.0,1,0.5
-0.016299998,2.0,18.25,1,1.0
-0.010484,4.0,17.75,1,0.5
-0.018008998,6.0,18.0,1,1.0
-0.0031230017,2.5,19.200001,1,1.0
-0.018205998,6.0,18.333334,1,0.5
-0.0038670017,2.0,19.0,1,0.5
-0.015333003,6.0,14.0,1,1.0
-0.016217997,5.0,35.5,1,1.0
-0.017210996,6.0,21.75,1,0.5
-0.015891997,4.0,16.333334,1,1.0
-0.0062600016,4.0,56.0,1,1.0
-0.0093060005,6.0,28.5,1,1.0
-0.010113,6.0,20.75,1,1.0
-0.0077820038,4.5,25.666666,1,1.0
-0.0067490032,2.5,20.0,1,0.5
-0.011245003,6.0,28.5,1,0.5
-0.0032599992,6.0,21.666666,1,1.0
-0.0073840013,5.0,26.666666,1,1.0
-0.015268994,3.75,27.142857,1,1.0
-0.010265998,5.0,33.333332,1,0.5
-0.0043620011,2.5,21.0,1,1.0
-0.015707998,4.0,17.0,1,0.5
-0.0089069968,2.0,43.5,1,1.0
-0.018003998,4.6666665,29.799999,1,1.0
-0.010545,4.5,36.333332,1,1.0
-0.0021240017,6.0,25.0,1,1.0
-0.010131997,4.0,15.75,1,1.0
-0.011774003,6.0,30.200001,1,0.5
-0.019856004,5.0,35.666668,1,1.0
-0.010350002,4.0,14.0,1,1.0
-0.0012999985,6.0,26.333334,1,0.5
-0.013888998,3.0,31.5,1,0.0
-0.0036599983,5.0,11.0,1,1.0
-0.0062600016,4.0,50.0,1,1.0
-0.0057899971,5.5,61.0,1,1.0
-0.01183,3.0,20.0,1,1.0
-0.0087060006,2.6666667,31.333334,1,1.0
-0.0047390005,6.0,19.333334,1,1.0
-0.016217997,3.0,31.0,1,1.0
-0.0099569988,4.0,23.0,1,1.0
-0.016582003,5.0,27.5,1,1.0
-0.0081779929,6.0,17.4,1,1.0
-0.0064740004,3.5,25.25,1,1.0
-0.0038450002,2.0,26.0,1,1.0
-0.010098001,3.0,39.0,1,1.0
-0.0084309997,3.5,37.333332,1,0.5
-0.003814993,3.5,19.333334,1,1.0
-0.0046909987,6.0,19.5,1,1.0
-0.017194001,6.0,20.25,1,1.0
-0.018448999,4.0,30.0,1,1.0
-0.004366999,5.0,20.0,1,1.0
-0.0040900009,4.0,22.0,1,0.5
-0.0071940022,2.5,18.6,1,0.0
-0.013115002,3.25,18.444445,1,1.0
-0.0018499992,5.0,32.0,1,1.0
-0.017377002,3.0,18.25,1,0.5
-0.019413998,5.25,22.571428,1,1.0
-0.0091269976,3.5,10.285714,1,1.0
-0.0012169976,2.6666667,17.6,1,1.0
-0.011778997,4.0,45.0,1,0.5
-0.013157001,5.0,18.0,1,1.0
-0.010976999,5.0,15.0,1,1.0
-0.012699,6.0,21.333334,1,1.0
-0.0021240017,6.0,23.0,1,1.0
-0.018585002,3.5,36.714287,1,1.0
-0.015214002,3.0,17.5,1,1.0
-0.014616002,3.0,22.0,1,1.0
-0.00026000035,5.0,13.0,1,0.0
-0.010305,5.0,23.0,1,1.0
-0.0059119975,4.0,32.400002,1,1.0
-0.017442001,3.5,33.0,1,1.0
-0.019846996,,41.0,1,1.0
-0.0081590032,4.0,26.666666,1,1.0
-0.0040419986,3.6666667,49.666668,1,1.0
-0.0034039964,6.0,31.0,1,1.0
-0.0018650009,3.0,23.5,1,1.0
-0.018884001,5.5,44.0,1,1.0
-0.013498998,4.0,37.333332,1,1.0
-0.0059519983,2.0,10.5,1,1.0
-0.0049829977,6.0,23.0,1,1.0
-0.018175999,2.0,14.333333,1,1.0
-0.0005499993,,22.5,1,1.0
-0.0024970002,3.3333333,37.5,1,1.0
-0.014852999,4.5,29.6,1,1.0
-0.0012100018,1.5,41.5,1,1.0
-0.0048340028,3.0,18.5,1,1.0
-0.0027469981,6.0,30.0,1,1.0
-0.015891997,2.0,64.0,1,0.5
-0.00086700061,5.5,39.25,1,1.0
-0.011024003,6.0,14.333333,1,1.0
-0.018670997,3.0,18.75,1,1.0
-0.0060450002,3.0,27.0,1,1.0
-0.019667996,6.0,28.333334,1,1.0
-0.0065700011,2.5,16.75,1,1.0
-0.0013029999,5.5,28.0,1,0.5
-0.019435002,6.0,20.6,1,1.0
-0.014627998,4.6666665,24.0,1,1.0
-0.015858,3.0,23.166666,1,0.0
-0.018008998,6.0,24.333334,1,1.0
-0.017221002,6.0,13.375,1,0.5
-0.019337004,5.0,11.5,1,0.5
-0.0076719983,4.0,38.333332,1,1.0
-0.017514,3.0,50.0,1,0.0
-0.010943,3.5,23.666666,1,0.0
-0.016340999,5.0,12.0,1,1.0
-0.0099570025,4.0,23.0,1,1.0
-0.0053130067,4.6666665,25.799999,1,1.0
-0.010976999,2.0,12.5,1,1.0
-0.0018679996,4.5,16.200001,1,1.0
-0.0076949988,4.3333335,31.5,1,0.5
-0.0082539981,3.0,9.0,1,1.0
-0.011061003,3.75,21.222221,1,0.5
-0.011288998,6.0,12.0,1,1.0
-0.0024970013,4.5,29.333334,1,0.5
-0.016547998,2.6666667,29.799999,1,1.0
-0.0030329986,2.0,32.0,1,0.0
-0.016914001,4.6666665,20.200001,1,1.0
-0.018291002,2.5,14.666667,1,0.0
-0.010407996,4.6666665,44.666668,1,1.0
-0.010476005,6.0,37.333332,1,1.0
-0.014357997,4.0,19.0,1,1.0
-0.019846996,6.0,29.0,1,1.0
-0.010760998,3.0,44.599998,1,1.0
-0.016302003,2.0,31.5,1,1.0
-0.0047390005,4.0,36.0,1,0.5
-0.012625999,3.0,30.5,1,1.0
-0.011058002,4.0,24.666666,1,0.5
-0.017180001,6.0,24.571428,1,1.0
-0.015908999,6.0,22.5,1,0.5
-0.012747003,5.0,35.200001,1,1.0
-0.014471,4.25,38.599998,1,1.0
-0.019365994,6.0,17.0,1,1.0
-0.0034620005,4.6666665,40.333332,1,0.5
-0.011590002,6.0,32.5,1,1.0
-0.015574996,6.0,25.666666,1,1.0
-0.0069029974,2.0,27.0,1,1.0
-0.016224002,3.5,17.0,1,0.5
-0.0083060022,4.5,12.4,1,1.0
-0.016154004,3.5,25.0,1,1.0
-0.0094829965,2.0,13.5,1,0.5
-0.0060249991,6.0,26.0,1,1.0
-0.014087004,6.0,17.0,1,1.0
-0.0095920023,4.0,12.0,1,1.0
-0.0038770004,6.0,16.571428,1,1.0
-0.015592,3.0,19.666666,1,0.5
-0.015891997,2.0,63.0,1,1.0
-0.0067270002,2.5,48.5,1,1.0
-0.011542002,4.0,18.333334,1,0.5
-0.0053049987,6.0,21.333334,1,1.0
-0.0053350008,5.0,18.0,1,0.5
-0.010645998,2.0,14.2,1,1.0
-0.002580998,4.0,19.0,1,1.0
-0.0047390005,6.0,32.0,1,1.0
-0.017453996,3.0,16.0,1,1.0
-0.0022129989,,35.5,1,1.0
-0.012292993,0.66666669,21.799999,1,1.0
-0.013882001,3.6666667,25.666666,1,1.0
-0.014087004,6.0,12.0,1,0.0
-0.0027469981,6.0,14.5,1,0.5
-0.018820999,6.0,23.200001,1,1.0
-0.0091669979,1.0,22.333334,1,1.0
-0.0007570064,3.0,42.5,1,1.0
-0.0083200028,1.0,11.666667,1,1.0
-0.0083700037,3.0,73.0,1,1.0
-0.012839003,6.0,30.0,1,1.0
-0.0049379962,2.0,19.0,1,1.0
-0.0011609993,6.0,29.666666,1,0.5
-0.0051889988,5.5,13.5,1,1.0
-0.0020359966,6.0,19.0,1,1.0
-0.0054239994,5.0,20.200001,1,0.5
-0.0083129993,2.0,15.888889,1,1.0
-0.016208997,5.0,32.5,1,1.0
-0.011574998,6.0,22.333334,1,0.5
-0.0045500002,2.0,30.5,1,1.0
-0.0054559982,1.0,52.0,1,0.5
-0.013509003,4.0,17.0,1,1.0
-0.0012999985,3.0,20.0,1,0.5
-0.013865999,4.5,32.333332,1,1.0
-0.0036219931,6.0,15.666667,1,1.0
-0.010976997,1.0,13.0,1,1.0
-0.010048999,6.0,16.0,1,0.5
-0.013695998,3.5,52.0,1,0.5
-0.0018650009,3.0,11.0,1,0.5
-0.018829999,6.0,13.5,1,1.0
-0.0062600016,4.0,63.0,1,1.0
-0.015684998,3.0,15.0,1,1.0
-0.0030469985,1.0,23.333334,1,0.5
-0.013498998,6.0,22.0,1,1.0
-0.019845,6.0,9.0,1,0.5
-0.010272001,3.0,14.0,1,1.0
-0.0043029999,2.5,30.333334,1,1.0
-0.019514998,3.0,29.0,1,1.0
-0.0078110001,6.0,13.166667,1,1.0
-0.016217997,3.0,27.0,1,1.0
-0.0012999985,4.0,22.666666,1,1.0
-0.012475003,4.0,13.857142,1,1.0
-0.014853997,4.5,40.0,1,0.5
-0.016064001,4.0,18.799999,1,1.0
-0.012970998,1.0,26.5,1,1.0
-0.0041149976,5.0,37.0,1,0.0
-0.00074500334,2.0,13.0,1,1.0
-0.012799001,6.0,27.0,1,0.5
-0.0065500005,5.0,43.5,1,1.0
-0.0024609989,4.0,14.857142,1,1.0
-0.015004001,3.5,19.833334,1,0.5
-0.0012100018,4.5,33.5,1,0.5
-0.014234001,5.5,16.333334,1,0.5
-0.017543001,2.6666667,20.5,1,0.5
-0.0041659987,6.0,24.75,1,1.0
-0.0035600006,,62.0,1,0.5
-0.0084849987,3.0,28.333334,1,1.0
-0.012266998,,12.0,1,1.0
-0.019846996,,70.0,1,1.0
-0.001238001,6.0,25.166666,1,1.0
-0.0022619939,6.0,17.0,1,1.0
-0.0077569997,4.0,17.6,1,1.0
-0.0057879975,2.5,37.5,1,0.5
-0.017745001,2.0,26.5,1,1.0
-0.014599002,6.0,18.666666,1,1.0
-0.014201998,5.0,25.666666,1,1.0
-0.018811001,2.5,55.5,1,1.0
-0.010952002,2.5,22.333334,1,1.0
-0.005398998,3.0,26.333334,1,1.0
-0.017538002,4.0,29.0,1,1.0
-0.015574996,6.0,23.333334,1,1.0
-0.0082540037,6.0,20.916666,1,0.0
-0.011527,1.5,28.25,1,1.0
-0.0021240017,6.0,56.0,1,0.5
-0.014342001,6.0,14.5,1,1.0
-0.0021240017,6.0,24.5,1,0.5
-0.0018089986,3.3333333,26.75,1,1.0
-0.019514998,4.0,20.5,1,1.0
-0.0035510003,6.0,16.833334,1,1.0
-0.0035210003,3.3333333,47.0,1,1.0
-0.011590002,6.0,27.5,1,1.0
-0.017409002,2.5,39.0,1,1.0
-0.010217002,3.0,33.0,1,1.0
-0.015319004,2.5,31.6,1,0.5
-0.015936999,4.0,19.285715,1,1.0
-0.0027469981,6.0,28.5,1,1.0
-0.0083330022,6.0,15.0,1,1.0
-0.018650001,6.0,41.333332,1,0.5
-0.006066001,3.0,62.0,1,1.0
-0.0029470001,5.0,14.0,1,1.0
-0.0070089987,3.6666667,31.666666,1,1.0
-0.0096909991,6.0,30.0,1,1.0
-0.0033629998,5.5,32.5,1,0.5
-0.015071004,5.0,39.0,1,0.5
-0.014466999,3.0,11.5,1,1.0
-0.0090429988,4.0,40.200001,1,1.0
-0.015549997,3.0,11.0,1,0.5
-0.0058120019,3.0,24.0,1,1.0
-0.0079770032,5.0,55.0,1,1.0
-0.0076719983,6.0,40.333332,1,0.5
-0.017794004,5.0,15.333333,1,1.0
-0.012777998,6.0,13.75,1,1.0
-0.0032709963,3.5,20.0,1,1.0
-0.0035600006,,63.0,1,1.0
-0.012839003,5.0,14.75,1,1.0
-0.014411999,2.5,40.799999,1,0.5
-0.018343998,6.0,22.0,1,1.0
-0.015891997,2.0,45.0,1,1.0
-0.012106,4.5,51.0,1,1.0
-0.0049829977,6.0,20.0,1,1.0
-0.018242,6.0,12.5,1,1.0
-0.0048789992,3.0,20.0,1,1.0
-0.0088630002,4.5,55.0,1,0.0
-0.010062997,4.5,31.5,1,1.0
-0.014201998,5.0,24.666666,1,1.0
-0.017606003,6.0,11.333333,1,0.5
-0.015385001,6.0,33.0,1,1.0
-0.0016169969,3.5,27.333334,1,1.0
-0.0053260005,3.0,36.5,1,0.5
-0.017796999,1.5,24.4,1,1.0
-0.0035600006,,53.0,1,0.5
-0.015130004,6.0,34.5,1,1.0
-0.007684005,5.0,51.333332,1,1.0
-0.015527,3.5,48.0,1,1.0
-0.010168999,4.25,41.400002,1,1.0
-0.012840002,6.0,12.0,1,1.0
-0.012444003,3.0,20.0,1,1.0
-0.011435001,4.0,33.0,1,1.0
-0.0043040006,2.5,43.5,1,0.5
-0.0073840013,6.0,16.333334,1,0.5
-0.015939003,2.0,18.0,1,0.5
-0.016922003,4.5,28.0,1,1.0
-0.0051420005,5.5,31.666666,1,1.0
-0.013895003,3.0,15.0,1,1.0
-0.0055309972,4.0,26.0,1,1.0
-0.019271998,4.0,28.0,1,1.0
-0.015891997,2.0,38.0,1,1.0
-0.013933002,4.0,15.75,1,1.0
-0.012638001,3.5,53.0,1,0.5
-0.017558997,4.0,14.5,1,1.0
-0.019716999,4.0,25.0,1,0.0
-0.013342,4.5,30.25,1,0.5
-0.0044810004,2.0,14.333333,1,1.0
-0.0096769985,3.3333333,37.75,1,1.0
-0.0063950019,6.0,16.0,1,0.0
-0.0068749986,1.0,29.5,1,1.0
-0.0063699996,2.0,22.5,1,1.0
-0.0059119975,4.0,32.400002,1,1.0
-0.018017998,6.0,50.333332,1,1.0
-0.0063230074,5.0,26.200001,1,1.0
-0.010333998,2.0,14.25,1,0.5
-0.0052349987,4.5,21.333334,1,0.5
-0.0050579971,1.5,23.333334,1,1.0
-0.018504007,6.0,9.666667,1,1.0
-0.017193003,3.5,40.333332,1,1.0
-0.0042709997,3.0,38.75,1,1.0
-0.0046839989,4.5,24.0,1,1.0
-0.014599002,3.0,27.333334,1,0.0
-0.016359998,5.0,36.5,1,1.0
-0.0091409953,4.0,27.333334,1,0.0
-0.0049829977,6.0,33.333332,1,1.0
-0.012546,3.5,30.25,1,1.0
-0.0016040034,2.0,15.333333,1,1.0
-0.018189995,6.0,30.25,1,1.0
-0.013154997,1.0,62.0,1,1.0
-0.0049379962,5.0,25.0,1,0.5
-0.015615999,5.5,10.714286,1,1.0
-0.0073840013,6.0,22.666666,1,0.0
-0.016437,2.5,17.0,1,1.0
-0.0097910035,6.0,52.0,1,1.0
-0.012010005,6.0,11.333333,1,0.5
-0.0031110037,2.0,20.75,1,1.0
-0.011414001,4.0,16.333334,1,1.0
-0.018571002,4.5,23.166666,1,1.0
-0.0066549974,3.0,16.333334,1,0.0
-0.0056669987,1.0,21.0,1,0.5
-0.0049419976,4.0,25.200001,1,1.0
-0.0066100033,2.0,12.0,1,1.0
-0.0093239984,4.75,21.166666,1,1.0
-0.012668003,4.0,40.5,1,1.0
-0.014728999,6.0,18.5,1,1.0
-0.014560995,1.5,16.714285,1,1.0
-0.001130997,4.0,18.0,1,1.0
-0.018616004,2.6666667,24.75,1,1.0
-0.017803004,1.5,26.200001,1,0.5
-0.015891997,2.0,69.0,1,1.0
-0.0035600006,,70.0,1,1.0
-0.0090010008,4.5,14.25,1,1.0
-0.014726004,4.5,20.75,1,1.0
-0.0083830031,2.0,24.666666,1,0.5
-0.013389003,4.0,14.0,1,1.0
-0.013822003,6.0,18.0,1,0.5
-0.0030699945,6.0,12.5,1,1.0
-0.0065500005,5.0,56.5,1,0.5
-0.0038330008,4.0,25.0,1,1.0
-0.0084249992,4.0,46.666668,1,1.0
-0.004513002,3.5,63.0,1,1.0
-0.0011999996,6.0,32.0,1,1.0
-0.015130004,2.0,30.0,1,1.0
-0.019603996,3.0,21.333334,1,1.0
-0.015974997,,34.5,1,1.0
-0.0038580014,3.5,30.6,1,0.5
-0.0053230016,6.0,28.75,1,1.0
-0.008587,6.0,16.799999,1,1.0
-0.011485999,2.6666667,29.75,1,1.0
-0.0015739996,1.0,51.0,1,1.0
-0.0080900015,1.0,11.333333,1,1.0
-0.0045630015,6.0,24.0,1,1.0
-0.012469997,3.0,29.6,1,1.0
-0.012569,2.0,28.333334,1,1.0
-0.0080490019,0.0,14.5,1,1.0
-0.011210001,5.5,22.5,1,1.0
-0.013230999,4.0,15.428572,1,1.0
-0.0045189979,6.0,29.333334,1,1.0
-0.0083990004,3.6666667,39.0,1,1.0
-0.018242,6.0,12.5,1,0.0
-0.015891997,2.0,49.0,1,1.0
-0.00091300049,2.0,45.75,1,1.0
-0.0025790024,4.0,34.0,1,0.5
-0.017277,4.5,25.5,1,1.0
-0.016224002,5.0,13.0,1,1.0
-0.0018499992,5.0,60.0,1,1.0
-0.011590002,6.0,28.5,1,1.0
-0.016109003,5.0,31.75,1,1.0
-0.013785004,1.0,34.666668,1,1.0
-0.019463001,2.0,18.0,1,1.0
-0.011437994,5.0,27.0,1,1.0
-0.019494003,5.0,28.25,1,0.5
-0.0039390004,4.0,28.799999,1,0.5
-0.013987003,6.0,15.75,1,1.0
-0.0082260016,5.0,54.0,1,1.0
-0.019785,4.5,22.375,1,0.5
-0.0096909991,6.0,30.5,1,1.0
-0.0075830012,3.3333333,34.25,1,1.0
-0.017778998,3.0,12.75,1,1.0
-0.013488999,2.0,27.333334,1,1.0
-0.012106,4.5,37.0,1,1.0
-0.010158999,5.0,25.857143,1,1.0
-0.0086680036,3.0,26.0,1,1.0
-0.0036400023,6.0,14.833333,1,1.0
