age,y
g1,13344.5
g1,13356.5
g1,13382.0
g1,13402.0
g1,13423.0
g1,13446.5
g1,13464.0
g1,13464.5
g1,13481.5
g1,13561.0
g1,13597.0
g1,13694.0
g1,13736.5
g1,13788.0
g1,13808.0
g1,13822.0
g1,13835.0
g1,13852.0
g1,13865.5
g1,13937.5
g1,13949.5
g1,14035.0
g1,14097.0
g1,14118.5
g1,14134.5
g1,14161.0
g1,14167.5
g1,14179.0
g1,14220.5
g1,14247.5
g1,14247.5
g1,14289.0
g1,14297.0
g1,14319.0
g1,14361.5
g1,14559.0
g1,14591.0
g1,14633.5
g1,14639.5
g1,14684.0
g1,14716.5
g1,14721.5
g1,14729.0
g1,14742.0
g1,14753.5
g1,14781.0
g1,14948.5
g1,15044.5
g1,15062.5
g1,15085.5
g1,15085.5
g1,15085.5
g1,15085.5
g1,15113.0
g1,15117.5
g1,15152.0
g1,15193.5
g1,15235.0
g1,15271.5
g1,15292.5
g1,15356.5
g1,15388.5
g1,15401.5
g1,15408.5
g1,15415.5
g1,15424.0
g1,15484.0
g1,15500.5
g1,15612.0
g1,15631.0
g1,15678.0
g1,15725.5
g1,15767.0
g1,15783.0
g1,15870.5
g1,15883.0
g1,15910.0
g1,15910.0
g1,15931.5
g1,15955.5
g1,15964.5
g1,16025.5
g1,16033.0
g1,16061.0
g1,16089.0
g1,16161.0
g1,16174.0
g1,16240.0
g1,16245.0
g1,16301.5
g1,16366.5
g1,16419.0
g1,16474.0
g1,16474.5
g1,16479.0
g1,16483.0
g1,16486.0
g1,16526.0
g1,16579.5
g1,16585.0
g1,16632.5
g1,16658.5
g1,16709.0
g1,16715.5
g1,16789.0
g1,16800.5
g1,16803.0
g1,16817.0
g1,16869.5
g1,16884.5
g1,16932.5
g1,16940.0
g1,16947.5
g1,16992.0
g1,17009.5
g1,17027.5
g1,17043.5
g1,17051.0
g1,17051.0
g1,17103.5
g1,17146.5
g1,17174.0
g1,17219.0
g1,17287.0
g1,17411.0
g1,17559.0
g1,17572.5
g1,17574.5
g1,17583.5
g1,17585.0
g1,17603.0
g1,17614.5
g1,17651.0
g1,17688.0
g1,17696.5
g1,17713.0
g1,17719.0
g1,17733.0
g1,17754.0
g1,17834.0
g1,17849.5
g1,17919.0
g1,17937.5
g1,17971.0
g1,17980.5
g1,17981.5
g1,18030.5
g1,18036.0
g1,18103.0
g1,18118.0
g1,18163.0
g1,18198.0
g1,18211.5
g1,18252.0
g1,18272.5
g1,18411.0
g1,18417.5
g1,18419.0
g1,18452.0
g1,18495.5
g1,18504.5
g1,18547.0
g1,18577.5
g1,18655.0
g1,18689.0
g1,18732.5
g1,18754.0
g1,18754.5
g1,18759.0
g1,18765.0
g1,18795.5
g1,18823.0
g1,18848.5
g1,18869.5
g1,18919.0
g1,18960.5
g1,18974.5
g1,19067.5
g1,19077.0
g1,19087.5
g1,19099.5
g1,19144.5
g1,19285.5
g1,19303.5
g1,19426.0
g1,19427.0
g1,19446.0
g1,19481.5
g1,19511.5
g1,19585.0
g1,19633.5
g1,19648.0
g1,19687.0
g1,19691.0
g1,19703.5
g1,19710.0
g1,19798.5
g1,19834.5
g1,19835.0
g1,19839.5
g1,19845.0
g1,19935.0
g1,19958.0
g1,19979.5
g1,19991.0
g1,20004.5
g1,20023.5
g1,20074.5
g1,20087.5
g1,20100.5
g1,20100.5
g1,20142.0
g1,20149.5
g1,20151.0
g1,20221.5
g1,20312.0
g1,20439.5
g1,20472.0
g1,20497.0
g1,20517.0
g1,20519.5
g1,20553.5
g1,20630.0
g1,20636.0
g1,20638.0
g1,20725.5
g1,20732.5
g1,20745.0
g1,20776.5
g1,20788.0
g1,20806.0
g1,20827.5
g1,20843.0
g1,20901.5
g1,20911.0
g1,20957.0
g1,20973.0
g1,20973.0
g1,20977.0
g1,20990.0
g1,20993.5
g1,20994.5
g1,21008.0
g1,21018.0
g1,21058.5
g1,21085.0
g1,21160.0
g1,21194.0
g1,21232.5
g1,21234.5
g1,21243.5
g1,21310.0
g1,21323.5
g1,21341.5
g1,21376.5
g1,21378.5
g1,21384.5
g1,21398.0
g1,21401.5
g1,21413.0
g1,21414.0
g1,21470.5
g1,21601.0
g1,21601.0
g1,21607.0
g1,21680.5
g1,21694.5
g1,21708.5
g1,21771.5
g1,21799.0
g1,21803.0
g1,21851.5
g1,22005.5
g1,22006.0
g1,22118.5
g1,22157.0
g1,22161.5
g1,22161.5
g1,22175.5
g1,22184.0
g1,22185.5
g1,22217.0
g1,22257.5
g1,22271.0
g1,22276.5
g1,22286.0
g1,22334.5
g1,22400.0
g1,22469.5
g1,22568.0
g1,22619.5
g1,22628.5
g1,22877.5
g1,22986.0
g1,23180.0
g1,23226.5
g1,23246.5
g1,23252.0
g1,23283.0
g1,23295.0
g1,23296.0
g1,23325.5
g1,23384.5
g1,23412.0
g1,23425.5
g1,23439.5
g1,23453.0
g1,23480.5
g1,23552.0
g1,23565.5
g1,23628.0
g1,23636.5
g1,23668.0
g1,23722.0
g1,23841.0
g1,23846.0
g1,23847.0
g1,23857.5
g1,23864.5
g1,23879.0
g1,23885.0
g1,23893.0
g1,23920.0
g1,24004.0
g1,24051.0
g1,24056.5
g1,24085.0
g1,24098.0
g1,24162.0
g1,24197.0
g1,24309.5
g1,24319.5
g1,24323.0
g1,24405.0
g1,24438.5
g1,24476.5
g1,24479.0
g1,24594.0
g1,24689.0
g1,24697.0
g1,24703.0
g1,24752.0
g1,24772.0
g1,24773.5
g1,24837.5
g1,24865.5
g1,24906.5
g1,24944.5
g1,24986.0
g1,24992.0
g1,25003.5
g1,25006.0
g1,25016.0
g1,25074.5
g1,25128.0
g1,25156.5
g1,25177.0
g1,25203.5
g1,25225.0
g1,25253.5
g1,25307.5
g1,25365.0
g1,25425.5
g1,25437.0
g1,25454.0
g1,25510.0
g1,25555.5
g1,25558.0
g1,25610.0
g1,25628.0
g1,25632.0
g1,25644.5
g1,25699.5
g1,25700.0
g1,25744.5
g1,25750.0
g1,25770.5
g1,25786.0
g1,25893.5
g1,25926.0
g1,25940.0
g1,25995.0
g1,26009.5
g1,26041.5
g1,26174.0
g1,26174.5
g1,26210.5
g1,26214.5
g1,26239.0
g1,26290.0
g1,26335.5
g1,26366.5
g1,26386.5
g1,26406.5
g1,26420.5
g1,26448.5
g1,26458.5
g1,26579.0
g1,26598.5
g1,26606.0
g1,26636.5
g1,26674.5
g1,26681.0
g1,26724.0
g1,26753.0
g1,26778.0
g1,26792.0
g1,26792.0
g1,26834.0
g1,26853.5
g1,26901.0
g1,27037.5
g1,27042.0
g1,27052.5
g1,27062.0
g1,27165.0
g1,27190.0
g1,27228.5
g1,27231.0
g1,27272.5
g1,27286.0
g1,27289.0
g1,27327.5
g1,27493.0
g1,27500.5
g1,27501.5
g1,27506.5
g1,27517.0
g1,27665.5
g1,27708.5
g1,27752.0
g1,27755.0
g1,27767.0
g1,27797.5
g1,27904.0
g1,27962.0
g1,27993.0
g1,28055.0
g1,28055.5
g1,28068.5
g1,28084.5
g1,28228.0
g1,28277.0
g1,28321.5
g1,28343.5
g1,28348.5
g1,28440.5
g1,28509.0
g1,28521.5
g1,28646.5
g1,28763.0
g1,28812.5
g1,28820.5
g1,28840.0
g1,28942.0
g1,28976.5
g1,29038.0
g1,29072.5
g1,29156.0
g1,29168.0
g1,29191.0
g1,29211.0
g1,29334.5
g1,29338.0
g1,29339.0
g1,29430.0
g1,29443.0
g1,29552.0
g1,29586.0
g1,29599.0
g1,29609.0
g1,29690.5
g1,29718.0
g1,29786.5
g1,29826.0
g1,29862.5
g1,29875.0
g1,29891.0
g1,29935.5
g1,29947.0
g1,29972.5
g1,30019.0
g1,30021.0
g1,30062.0
g1,30083.5
g1,30093.5
g1,30116.5
g1,30130.5
g1,30144.0
g1,30148.0
g1,30161.5
g1,30170.5
g1,30199.0
g1,30221.5
g1,30282.5
g1,30305.5
g1,30311.5
g1,30316.5
g1,30358.5
g1,30372.5
g1,30410.0
g1,30419.5
g1,30448.0
g1,30539.5
g1,30646.0
g1,30686.5
g1,30771.5
g1,30833.5
g1,30885.0
g1,30900.0
g1,30982.5
g1,30994.5
g1,30995.5
g1,31023.0
g1,31060.5
g1,31181.5
g1,31215.5
g1,31215.5
g1,31259.5
g1,31380.5
g1,31490.0
g1,31593.5
g1,31660.5
g1,31694.0
g1,31769.5
g1,31784.0
g1,31845.5
g1,31943.0
g1,31985.5
g1,32080.0
g1,32081.0
g1,32104.5
g1,32168.5
g1,32172.5
g1,32177.5
g1,32177.5
g1,32234.5
g1,32238.5
g1,32246.0
g1,32273.5
g1,32298.0
g1,32473.0
g1,32483.5
g1,32521.5
g1,32567.0
g1,32646.0
g1,32672.0
g1,32727.5
g1,32748.5
g1,32809.0
g1,32906.5
g1,32985.5
g1,32986.0
g1,33043.5
g1,33070.5
g1,33120.0
g1,33125.0
g1,33156.0
g1,33244.5
g1,33276.0
g1,33358.5
g1,33402.0
g1,33482.5
g1,33524.0
g1,33763.5
g1,33811.5
g1,33836.5
g1,33935.5
g1,33940.0
g1,34048.0
g1,34209.0
g1,34251.5
g1,34334.5
g1,34348.5
g1,34349.5
g1,34361.5
g1,34568.0
g1,34581.5
g1,34598.0
g1,34671.5
g1,34711.0
g1,34738.5
g1,34759.0
g1,34769.5
g1,34795.5
g1,34874.5
g1,34898.0
g1,34967.0
g1,35012.0
g1,35203.5
g1,35220.0
g1,35229.0
g1,35341.5
g1,35414.0
g1,35516.5
g1,35537.5
g1,35577.0
g1,35859.5
g1,35896.5
g1,35956.5
g1,36013.0
g1,36124.0
g1,36153.5
g1,36169.5
g1,36259.5
g1,36337.5
g1,36452.0
g1,36464.0
g1,36634.5
g1,36693.0
g1,36748.0
g1,36822.5
g1,36823.0
g1,36825.5
g1,36899.5
g1,36908.5
g1,36973.5
g1,37098.0
g1,37117.0
g1,37171.5
g1,37251.0
g1,37756.0
g1,38011.5
g1,38201.5
g1,38210.0
g1,38427.5
g1,38710.5
g1,38924.5
g1,38989.5
g1,39047.0
g1,39119.5
g1,39364.0
g1,39549.0
g1,39923.5
g1,40141.5
g1,40366.5
g1,40379.5
g1,40773.5
g1,40893.5
g1,40897.0
g1,41019.0
g1,41054.5
g1,41108.0
g1,41231.0
g1,41317.5
g1,41465.5
g1,41738.5
g1,41904.5
g1,41923.0
g1,41962.5
g1,42130.0
g1,42166.5
g1,42317.0
g1,42343.0
g1,42364.5
g1,42516.5
g1,42831.5
g1,42909.0
g1,43004.5
g1,43030.5
g1,43175.5
g1,43232.0
g1,43266.5
g1,43364.0
g1,43389.0
g1,43793.5
g1,43995.0
g1,44011.0
g1,44104.0
g1,44201.0
g1,44359.5
g1,44567.5
g1,44581.0
g1,44647.5
g1,44655.5
g1,44750.0
g1,44886.0
g1,45040.0
g1,45231.5
g1,45264.0
g1,45410.0
g1,45417.5
g1,45516.0
g1,45656.0
g1,45669.0
g1,45873.0
g1,45906.5
g1,46026.5
g1,46592.0
g1,46629.5
g1,46652.0
g1,46961.0
g1,47002.0
g1,47003.0
g1,47067.0
g1,47326.0
g1,47388.0
g1,47617.5
g1,47764.5
g1,47764.5
g1,47773.0
g1,47836.5
g1,47943.0
g1,48683.0
g1,48935.0
g1,48938.0
g1,49585.5
g1,49612.5
g1,49738.5
g1,49764.0
g1,49943.0
g1,50009.5
g1,50366.0
g1,51024.5
g1,51311.5
g1,51729.0
g1,52227.5
g1,52282.0
g1,52374.0
g1,52677.5
g1,52773.0
g1,53050.5
g1,53609.5
g1,53789.0
g1,54407.5
g1,55674.0
g1,55786.0
g1,55899.5
g1,56740.5
g1,57892.0
g1,58199.5
g1,58426.5
g1,58625.5
g1,59274.0
g1,60011.0
g1,60569.5
g1,60775.0
g1,61057.5
g1,61462.5
g1,61794.5
g1,62004.5
g1,62075.5
g1,62994.5
g1,63672.5
g1,63917.0
g1,64039.5
g1,64306.5
g1,64424.5
g1,65581.5
g1,68068.0
g1,68270.5
g1,68558.5
g1,68662.5
g1,69160.5
g1,69239.5
g1,69314.0
g1,70578.5
g1,70587.5
g1,70616.5
g1,71033.0
g1,75377.0
g1,78492.5
g1,80905.5
g1,83769.0
g1,83810.5
g1,83810.5
g1,83810.5
g1,83810.5
