Student,Race,Grad
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
NonAthlete,White,0
