id,size,status,varieties,bimas,seed,urea,phosphate,pesticide,pseed,purea,pphosph,hiredlabor,famlabor,totlabor,wage,goutput,noutput,price,region
302199,1.036,owner,trad,no,30,360,240,2200,190.0,85.0,85.0,510,100,610,142.68,4400,4000,190.0,gunungwangi
302205,0.525,owner,trad,no,14,50,25,500,80.0,78.0,80.0,225,115,340,52.86,1100,1000,70.0,gunungwangi
302205,0.525,owner,trad,no,14,50,25,500,80.0,76.0,76.0,225,115,340,53.33,1617,1470,78.0,gunungwangi
302205,0.25,owner,trad,no,5,10,5,0,60.0,70.0,70.0,40,47,87,67.5,400,320,65.0,gunungwangi
302205,0.175,owner,trad,no,5,50,0,0,80.0,70.0,70.0,130,88,218,54.62,486,392,80.0,gunungwangi
302205,0.923,mixed,trad,no,25,240,55,0,200.0,82.0,82.0,460,294,754,131.96,2316,2106,160.0,gunungwangi
302205,0.923,mixed,trad,no,25,265,55,0,200.0,85.0,90.0,460,310,770,131.96,2922,2656,190.0,gunungwangi
302207,0.556,mixed,trad,mixed,14,150,50,0,60.0,80.0,80.0,228,64,292,52.61,825,750,56.0,gunungwangi
302207,0.556,mixed,trad,mixed,14,150,50,0,60.0,80.0,80.0,183,64,247,61.58,1288,1175,80.0,gunungwangi
302207,0.546,mixed,high,mixed,10,150,50,1025,72.0,70.0,70.0,240,131,371,59.58,1060,860,62.0,gunungwangi
302207,0.536,owner,mixed,no,15,60,10,300,100.0,70.0,70.0,266,108,374,48.31,900,840,65.0,gunungwangi
302207,0.566,owner,trad,no,17,100,33,0,160.0,85.0,85.0,330,232,562,123.33,1027,934,160.0,gunungwangi
302207,0.566,owner,trad,no,17,110,33,0,190.0,85.0,85.0,330,232,562,130.3,2154,1958,190.0,gunungwangi
302209,1.05,mixed,trad,no,20,100,50,0,90.0,75.0,75.0,534,80,614,51.0,2387,2170,60.0,gunungwangi
302209,0.7,mixed,trad,no,15,80,40,0,90.0,80.0,80.0,376,80,456,50.53,2046,1860,70.0,gunungwangi
302209,0.841,mixed,trad,no,32,100,15,0,80.0,65.0,65.0,490,324,814,59.39,1540,1400,66.0,gunungwangi
302209,0.753,owner,trad,no,17,150,50,0,80.0,65.0,65.0,410,304,714,47.2,2086,1900,85.0,gunungwangi
302209,0.357,owner,trad,no,14,125,25,1100,100.0,88.0,88.0,160,172,332,151.25,1008,928,160.0,gunungwangi
302209,0.357,owner,trad,no,14,125,25,0,100.0,85.0,85.0,160,196,356,141.25,1146,1056,190.0,gunungwangi
401002,0.23,mixed,trad,no,13,40,15,900,40.0,80.0,80.0,186,138,324,59.68,1200,1080,50.0,malausma
401002,0.171,mixed,trad,no,10,30,10,0,60.0,80.0,80.0,160,64,224,55.0,930,837,60.0,malausma
401002,0.314,mixed,trad,no,15,60,40,0,80.0,70.0,70.0,50,281,331,59.0,1232,1120,50.0,malausma
401002,0.286,mixed,trad,no,9,50,20,0,100.0,70.0,70.0,108,107,215,54.63,348,337,100.0,malausma
401002,0.25,mixed,trad,no,8,80,80,0,140.0,90.0,90.0,266,127,393,137.41,1050,945,140.0,malausma
401002,0.221,mixed,trad,no,8,50,50,0,160.0,90.0,90.0,222,144,366,144.82,900,810,160.0,malausma
401006,0.42,owner,trad,mixed,15,125,75,500,40.0,80.0,80.0,142,160,302,55.0,975,885,55.0,malausma
401006,0.07,owner,trad,mixed,7,30,10,0,60.0,80.0,80.0,32,52,84,55.63,250,230,60.0,malausma
401006,0.43,owner,trad,mixed,12,75,125,250,80.0,70.0,70.0,152,69,221,45.39,800,763,64.0,malausma
401006,0.3,owner,trad,no,10,50,20,0,100.0,70.0,70.0,154,126,280,56.82,520,520,90.0,malausma
401006,0.857,owner,trad,no,20,150,50,0,140.0,85.0,85.0,825,855,1680,127.82,2150,2020,140.0,malausma
401006,0.286,owner,trad,no,8,50,20,0,150.0,100.0,100.0,132,173,305,132.12,700,700,150.0,malausma
401032,0.112,owner,trad,no,5,15,10,0,40.0,72.5,72.5,1,90,90,56.67,450,435,50.0,malausma
401032,0.07,owner,trad,no,4,10,2,0,105.0,72.5,72.5,1,69,69,45.5,130,130,60.0,malausma
401032,0.143,owner,trad,no,4,20,5,0,70.0,70.0,70.0,6,110,116,56.67,500,500,56.0,malausma
401032,0.086,owner,trad,no,4,1,2,0,80.0,70.0,70.0,1,105,105,48.5,185,180,70.0,malausma
401032,0.071,owner,trad,no,4,25,15,0,140.0,80.0,80.0,91,52,143,117.69,360,330,140.0,malausma
401032,0.036,owner,trad,no,2,8,7,0,150.0,90.0,90.0,39,29,68,135.38,200,180,150.0,malausma
401034,0.455,owner,trad,no,20,150,50,500,40.0,80.0,80.0,200,359,559,54.5,1370,1233,60.0,malausma
401034,0.07,owner,trad,no,3,15,10,0,60.0,80.0,80.0,1,61,61,45.5,250,225,60.0,malausma
401034,0.464,owner,trad,no,20,150,50,0,70.0,65.0,65.0,480,212,692,57.61,1496,1356,56.0,malausma
401034,0.14,owner,trad,no,5,25,15,0,100.0,70.0,70.0,63,84,147,51.59,250,250,80.0,malausma
401034,0.457,owner,trad,no,27,200,150,1000,140.0,80.0,80.0,376,374,750,126.33,2000,1800,140.0,malausma
401034,0.314,mixed,trad,no,22,120,60,0,150.0,90.0,90.0,285,230,515,133.86,1638,1475,150.0,malausma
401036,0.143,owner,trad,mixed,6,18,18,0,45.0,75.0,76.0,65,110,175,52.31,310,279,50.0,malausma
401036,0.036,owner,trad,mixed,3,5,5,0,50.0,80.0,80.0,45,19,64,43.33,100,100,65.0,malausma
401036,0.143,owner,trad,mixed,6,35,35,0,80.0,70.0,70.0,28,35,63,52.86,420,380,56.0,malausma
401036,0.085,owner,trad,no,2,6,4,0,100.0,70.0,70.0,59,31,90,45.76,130,130,80.0,malausma
401036,0.071,owner,trad,no,2,17,8,0,140.0,90.0,90.0,40,89,129,128.0,300,270,140.0,malausma
401036,0.036,owner,trad,no,2,10,5,0,160.0,100.0,100.0,28,12,40,131.43,98,98,160.0,malausma
401037,0.214,owner,trad,no,7,40,40,360,40.0,80.0,80.0,284,104,388,41.61,700,630,55.0,malausma
401037,0.214,owner,trad,no,7,40,40,0,60.0,80.0,80.0,184,109,293,54.08,600,550,68.0,malausma
401037,0.143,owner,trad,no,6,30,20,0,50.0,70.0,70.0,24,67,91,63.33,320,300,65.0,malausma
401037,0.143,owner,trad,no,5,32,10,0,75.0,70.0,70.0,42,76,118,59.52,280,265,80.0,malausma
401037,0.214,owner,trad,no,7,70,70,0,100.0,90.0,90.0,86,153,239,122.79,500,400,140.0,malausma
401037,0.214,owner,trad,no,7,60,60,0,150.0,90.0,95.0,38,120,158,135.79,350,350,150.0,malausma
401041,0.196,owner,trad,no,10,15,10,0,40.0,85.0,85.0,1,217,217,57.14,616,554,50.0,malausma
401041,0.14,owner,trad,no,5,15,15,0,60.0,70.0,70.0,1,126,126,45.5,230,230,60.0,malausma
401041,0.143,owner,trad,no,6,15,15,0,65.0,75.0,75.0,1,98,98,66.28,224,224,65.0,malausma
401041,0.126,owner,trad,no,5,19,19,0,80.0,75.0,75.0,1,104,104,48.5,225,225,80.0,malausma
401041,0.143,owner,trad,no,5,25,10,0,140.0,100.0,100.0,1,141,141,129.35,550,550,140.0,malausma
401041,0.143,owner,trad,no,5,25,10,0,140.0,100.0,100.0,1,141,141,120.5,550,550,160.0,malausma
401043,0.429,owner,trad,no,30,90,60,360,40.0,80.0,80.0,366,78,444,35.16,1333,1200,55.0,malausma
401043,0.143,owner,trad,no,10,30,20,0,60.0,80.0,80.0,146,42,188,35.62,440,400,60.0,malausma
401043,0.28,owner,trad,no,20,70,40,0,70.0,70.0,70.0,111,88,199,60.18,800,720,56.0,malausma
401043,0.213,owner,trad,no,10,40,20,0,80.0,72.0,72.0,159,31,190,47.17,380,341,80.0,malausma
401043,0.4,owner,trad,no,12,150,50,0,150.0,90.0,90.0,322,63,385,137.58,1667,1500,140.0,malausma
401043,0.25,owner,high,no,8,100,30,0,160.0,100.0,100.0,207,50,257,139.13,1300,1100,160.0,malausma
401049,0.49,owner,trad,mixed,25,200,100,500,42.0,70.0,70.0,123,246,369,55.2,1500,1350,50.0,malausma
401049,0.34,owner,trad,mixed,10,60,20,0,60.0,80.0,80.0,27,152,179,59.26,685,625,64.0,malausma
401049,0.5,owner,mixed,mixed,15,75,75,0,65.0,70.0,70.0,305,331,636,65.14,1300,1180,65.0,malausma
401049,0.143,owner,trad,no,10,23,36,0,80.0,70.0,70.0,93,56,149,60.75,250,210,80.0,malausma
401049,1.114,owner,trad,no,33,260,75,0,150.0,90.0,90.0,425,663,1088,120.66,2789,2592,140.0,malausma
401049,0.557,owner,high,no,15,130,40,0,200.0,100.0,100.0,253,308,561,128.46,2395,1980,160.0,malausma
401058,0.086,mixed,trad,no,8,50,25,0,40.0,80.0,80.0,68,62,130,31.43,378,341,50.0,malausma
401058,0.043,mixed,trad,no,3,13,12,0,60.0,80.0,80.0,15,71,86,53.33,207,186,60.0,malausma
401058,0.229,mixed,trad,no,26,70,40,0,85.0,70.0,70.0,66,356,422,67.27,870,783,70.0,malausma
401058,0.057,owner,trad,no,4,20,17,0,74.5,70.0,70.0,26,104,130,56.15,158,158,85.0,malausma
401058,0.486,owner,trad,no,20,200,60,0,140.0,90.0,90.0,676,308,984,129.82,1580,1450,140.0,malausma
401058,0.057,owner,trad,no,3,20,5,0,150.0,100.0,100.0,26,68,94,129.23,200,200,150.0,malausma
401063,0.206,mixed,trad,no,10,70,30,0,40.0,72.5,72.5,126,127,253,51.72,700,600,50.0,malausma
401063,0.091,mixed,trad,no,5,30,30,0,60.0,75.0,75.0,57,73,130,49.12,310,295,60.0,malausma
401063,0.414,mixed,trad,no,10,60,40,0,80.0,70.0,70.0,210,216,426,67.62,1000,900,60.0,malausma
401063,0.128,owner,trad,no,5,26,12,0,80.0,70.0,75.0,68,98,166,57.35,270,270,80.0,malausma
401063,0.143,owner,trad,no,5,40,20,0,150.0,95.0,100.0,75,107,182,130.67,284,284,140.0,malausma
401063,0.093,owner,trad,no,4,35,10,0,160.0,100.0,100.0,34,40,74,132.06,238,218,160.0,malausma
401069,0.143,owner,trad,no,5,30,20,0,40.0,80.0,80.0,95,78,173,37.11,500,470,50.0,malausma
401069,0.043,owner,trad,no,3,15,10,0,50.0,80.0,80.0,1,60,60,45.5,150,150,60.0,malausma
401069,0.07,owner,trad,no,2,25,5,0,80.0,70.0,70.0,1,76,76,66.28,250,250,56.0,malausma
401069,0.036,owner,trad,no,1,5,2,0,65.0,70.0,70.0,1,70,70,48.5,95,95,80.0,malausma
401069,0.143,owner,trad,no,5,30,15,0,200.0,100.0,100.0,16,138,154,150.0,434,434,140.0,malausma
401069,0.071,owner,high,no,2,15,5,0,200.0,100.0,100.0,1,75,75,135.5,200,200,150.0,malausma
401075,0.143,mixed,trad,mixed,6,30,20,0,40.0,80.0,80.0,45,99,144,54.47,450,405,55.0,malausma
401075,0.071,mixed,trad,mixed,3,15,10,0,60.0,80.0,80.0,29,64,93,55.17,250,225,65.0,malausma
401075,0.213,mixed,trad,mixed,7,46,29,250,70.0,75.0,75.0,38,103,141,51.32,580,545,56.0,malausma
401075,0.071,owner,trad,no,3,15,8,0,100.0,75.0,75.0,16,46,62,47.5,210,200,85.0,malausma
401075,0.357,owner,trad,no,20,100,25,500,150.0,90.0,90.0,122,240,362,123.11,1444,1300,140.0,malausma
401075,0.143,owner,trad,no,6,30,10,0,100.0,100.0,100.0,76,117,193,136.32,533,480,160.0,malausma
401077,0.143,mixed,trad,no,6,25,15,0,50.0,80.0,80.0,32,128,160,41.18,372,372,50.0,malausma
401077,0.071,mixed,trad,no,3,12,8,0,60.0,80.0,80.0,16,64,80,56.25,186,186,60.0,malausma
401077,0.143,mixed,trad,no,3,20,10,0,97.0,70.0,70.0,1,103,103,66.28,372,372,65.0,malausma
401077,0.071,owner,trad,no,3,15,5,0,80.0,75.0,75.0,24,34,58,52.5,110,110,85.0,malausma
401077,0.185,owner,high,no,5,70,30,0,130.0,100.0,100.0,35,317,352,120.0,810,720,130.0,malausma
401077,0.114,owner,high,no,2,30,20,0,150.0,100.0,110.0,21,163,184,124.29,600,600,150.0,malausma
401092,0.133,owner,trad,no,10,50,50,0,45.0,78.0,80.0,50,125,175,53.46,875,785,60.0,malausma
401092,0.156,owner,trad,no,6,25,25,0,60.0,75.0,75.0,50,117,167,52.0,270,270,60.0,malausma
401092,0.179,owner,trad,no,5,30,30,50,50.0,70.0,70.0,45,133,178,62.22,570,570,60.0,malausma
401092,0.107,owner,trad,no,4,20,5,50,75.0,70.0,70.0,31,126,157,45.81,275,265,80.0,malausma
401092,0.2,owner,mixed,no,6,60,30,0,140.0,100.0,100.0,80,165,245,140.0,1100,900,140.0,malausma
401092,0.114,owner,trad,no,4,25,25,0,140.0,100.0,100.0,4,244,248,152.5,500,500,160.0,malausma
401095,0.56,owner,trad,no,15,75,35,0,40.0,80.0,80.0,216,85,301,41.74,1388,1250,50.0,malausma
401095,0.406,owner,trad,no,8,60,20,0,60.0,82.0,82.0,109,29,138,38.53,930,837,60.0,malausma
401095,0.286,owner,trad,no,10,75,50,0,81.0,70.0,70.0,75,142,217,53.33,1457,1333,73.0,malausma
401095,0.286,owner,trad,no,10,60,40,0,100.0,70.0,70.0,81,97,178,53.09,440,390,80.0,malausma
401095,0.286,owner,trad,no,20,100,50,0,150.0,100.0,100.0,179,184,363,123.46,1110,1000,140.0,malausma
401095,0.164,owner,high,no,10,70,30,0,160.0,100.0,100.0,87,139,226,124.14,780,700,160.0,malausma
401109,0.214,owner,trad,no,16,70,30,180,40.0,80.0,80.0,56,85,141,50.0,930,837,60.0,malausma
401109,0.143,owner,trad,no,6,40,20,0,60.0,80.0,80.0,14,52,66,38.57,620,558,60.0,malausma
401109,0.22,owner,trad,no,10,25,75,0,80.0,70.0,70.0,63,98,161,65.71,850,790,56.0,malausma
401109,0.171,owner,trad,no,7,30,20,0,73.0,70.0,70.0,38,61,99,42.11,248,236,81.0,malausma
401109,0.371,owner,trad,no,15,100,25,0,140.0,90.0,90.0,337,109,446,130.71,1500,1350,140.0,malausma
401109,0.193,owner,trad,no,8,50,25,0,160.0,90.0,90.0,137,110,247,145.62,840,756,160.0,malausma
401122,0.7,owner,trad,no,25,100,50,0,40.0,75.0,75.0,498,175,673,60.0,2500,2250,60.0,malausma
401122,0.5,owner,trad,no,20,75,25,0,60.0,75.0,75.0,210,156,366,52.38,1800,1620,65.0,malausma
401122,0.714,owner,trad,no,20,150,75,0,80.0,70.0,70.0,296,58,354,58.92,2000,1800,66.0,malausma
401122,0.6,owner,trad,no,20,200,20,0,100.0,70.0,70.0,579,64,643,45.03,1100,1000,96.0,malausma
401122,0.429,owner,high,no,15,80,20,0,140.0,95.0,95.0,252,212,464,139.44,1950,1600,140.0,malausma
401122,0.429,owner,high,no,15,60,20,0,160.0,100.0,100.0,252,162,414,139.44,1100,1000,160.0,malausma
401124,0.071,mixed,trad,mixed,2,15,7,0,40.0,80.0,80.0,5,102,107,38.57,250,250,50.0,malausma
401124,0.071,mixed,trad,mixed,2,15,7,0,60.0,80.0,80.0,5,102,107,56.0,180,180,65.0,malausma
401124,0.14,mixed,trad,mixed,10,25,50,0,100.0,70.0,70.0,39,89,128,58.97,450,450,66.0,malausma
401124,0.07,owner,trad,no,2,20,10,0,85.0,75.0,75.0,29,81,110,57.76,150,150,85.0,malausma
401124,0.214,owner,high,no,10,60,20,0,300.0,100.0,100.0,90,232,322,123.33,1200,1000,150.0,malausma
401124,0.071,owner,high,no,3,20,5,0,300.0,100.0,100.0,24,128,152,125.5,300,270,160.0,malausma
401125,1.12,owner,trad,no,33,270,170,0,40.0,80.0,80.0,660,221,881,66.31,4300,3870,65.0,malausma
401125,0.322,owner,trad,no,6,70,30,0,60.0,80.0,80.0,330,114,444,52.09,1660,1494,60.0,malausma
401125,0.428,owner,trad,no,10,75,75,0,70.0,70.0,70.0,112,44,156,63.21,1300,1202,66.0,malausma
401125,0.3,owner,trad,no,15,75,15,0,100.0,70.0,70.0,175,54,229,54.29,700,630,85.0,malausma
401125,0.429,owner,trad,no,25,65,65,0,150.0,90.0,95.0,433,138,571,122.17,1483,1335,140.0,malausma
401125,0.214,owner,trad,no,12,30,30,0,150.0,100.0,100.0,238,122,360,126.05,780,700,160.0,malausma
401138,0.164,mixed,trad,no,6,8,7,0,40.0,80.0,80.0,34,85,119,44.44,700,630,55.0,malausma
401138,0.086,mixed,trad,no,3,4,3,0,60.0,80.0,80.0,1,95,95,45.5,350,350,60.0,malausma
401138,0.157,mixed,trad,no,15,50,50,0,70.0,70.0,70.0,183,116,299,63.77,840,800,56.0,malausma
401138,0.1,owner,trad,no,9,10,8,0,85.0,70.0,70.0,65,65,130,43.08,160,149,85.0,malausma
401138,0.393,owner,trad,no,12,85,25,0,150.0,90.0,95.0,200,287,487,129.0,928,928,140.0,malausma
401138,0.106,owner,high,no,3,20,15,0,200.0,100.0,100.0,16,195,211,150.0,330,300,160.0,malausma
402150,0.143,owner,trad,mixed,6,35,25,150,40.0,80.0,80.0,64,82,146,50.0,434,391,52.0,malausma
402150,0.057,owner,trad,mixed,3,13,12,0,60.0,80.0,80.0,37,42,79,59.46,200,180,60.0,malausma
402150,0.214,owner,trad,mixed,6,35,25,0,80.0,70.0,70.0,54,137,191,66.41,550,505,56.0,malausma
402150,0.1,mixed,trad,no,5,15,4,0,83.0,70.0,70.0,31,99,130,59.35,230,210,85.0,malausma
402150,0.314,owner,mixed,yes,15,70,30,0,120.0,90.0,90.0,112,291,403,123.75,1530,1280,140.0,malausma
402150,0.121,owner,mixed,no,4,30,15,0,150.0,90.0,90.0,26,175,201,139.23,400,400,160.0,malausma
402155,0.56,mixed,trad,yes,14,100,75,500,40.0,78.0,80.0,1,677,677,46.67,2600,2160,55.0,malausma
402155,0.455,mixed,trad,yes,20,50,20,0,60.0,78.0,78.0,1,177,177,45.5,1160,1044,60.0,malausma
402155,0.571,mixed,trad,yes,16,100,0,0,80.0,65.0,65.0,115,484,599,69.13,1650,1420,56.0,malausma
402155,0.465,owner,trad,no,13,62,18,0,80.0,70.0,75.0,69,212,281,45.65,574,549,90.0,malausma
402155,0.321,owner,high,yes,10,70,25,0,200.0,80.0,80.0,36,400,436,120.67,1300,1150,140.0,malausma
402155,0.036,owner,high,no,2,6,5,0,200.0,100.0,100.0,1,62,62,120.5,100,100,150.0,malausma
402162,0.286,owner,trad,no,7,95,30,0,40.0,80.0,80.0,75,435,510,61.04,1200,1200,50.0,malausma
402162,0.143,owner,trad,no,4,35,20,0,60.0,80.0,80.0,12,184,196,50.0,630,600,60.0,malausma
402162,0.357,owner,trad,no,30,100,50,125,80.0,68.0,68.0,70,312,382,62.86,1010,910,56.0,malausma
402162,0.143,mixed,trad,no,7,30,20,0,100.0,70.0,70.0,105,152,257,51.43,490,405,80.0,malausma
402162,0.121,owner,trad,no,4,35,25,0,150.0,100.0,100.0,48,140,188,128.33,512,472,140.0,malausma
402162,0.079,owner,trad,no,3,25,10,0,175.0,100.0,100.0,28,94,122,128.57,300,300,160.0,malausma
402167,0.357,owner,trad,no,10,50,30,0,40.0,80.0,80.0,47,130,177,53.06,992,893,55.0,malausma
402167,0.1,owner,trad,no,3,15,10,0,60.0,80.0,80.0,28,39,67,38.57,186,167,60.0,malausma
402167,0.286,owner,trad,no,10,30,20,0,81.0,75.0,75.0,127,195,322,70.87,868,812,56.0,malausma
402167,0.1,owner,trad,no,3,8,4,0,74.0,72.0,72.0,19,68,87,46.84,162,156,80.0,malausma
402167,0.321,owner,trad,no,10,65,30,0,140.0,90.0,90.0,46,424,470,122.35,1000,1000,140.0,malausma
402167,0.193,owner,trad,no,5,40,20,0,160.0,90.0,90.0,10,159,169,126.0,550,550,160.0,malausma
402168,0.279,owner,trad,no,6,48,39,0,40.0,80.0,80.0,58,133,191,59.31,596,546,55.0,malausma
402168,0.107,owner,trad,no,3,10,5,0,60.0,80.0,80.0,32,129,161,56.25,210,210,65.0,malausma
402168,0.071,owner,trad,no,3,5,6,0,80.0,75.0,75.0,1,134,134,66.28,195,195,58.0,malausma
402168,0.071,owner,trad,no,3,4,4,0,80.0,70.0,70.0,46,43,89,49.13,132,120,81.0,malausma
402168,0.143,owner,trad,no,5,40,10,0,140.0,80.0,100.0,74,189,263,124.11,600,500,140.0,malausma
402168,0.071,owner,trad,no,3,20,5,0,150.0,100.0,100.0,22,67,89,145.45,240,200,150.0,malausma
402169,0.21,owner,trad,no,9,70,50,250,40.0,78.0,80.0,75,130,205,54.0,640,550,50.0,malausma
402169,0.212,owner,trad,no,4,45,18,0,60.0,70.0,70.0,72,167,239,50.0,446,422,64.0,malausma
402169,0.214,owner,trad,no,15,50,20,0,80.0,70.0,70.0,86,202,288,62.33,860,749,56.0,malausma
402169,0.143,owner,trad,no,3,70,20,0,80.0,70.0,75.0,35,121,156,51.43,279,252,80.0,malausma
402169,0.114,owner,trad,no,4,40,19,0,150.0,80.0,100.0,126,188,314,125.08,455,410,140.0,malausma
402169,0.071,owner,high,no,3,27,13,0,150.0,85.0,85.0,33,118,151,127.27,250,250,150.0,malausma
402171,0.357,owner,trad,no,12,50,20,360,40.0,70.0,70.0,250,196,446,46.05,2170,1953,55.0,malausma
402171,0.143,owner,trad,no,4,25,25,0,63.0,80.0,80.0,76,92,168,30.26,430,387,60.0,malausma
402171,0.286,owner,trad,no,10,100,50,0,80.0,70.0,70.0,119,146,265,69.75,1050,960,56.0,malausma
402171,0.1,owner,trad,no,2,30,30,0,80.0,70.0,70.0,81,53,134,49.51,186,168,80.0,malausma
402171,0.287,owner,trad,no,10,60,25,0,140.0,90.0,90.0,60,228,288,126.67,1000,900,140.0,malausma
402171,0.129,owner,high,no,5,25,15,0,160.0,90.0,90.0,16,144,160,132.5,320,288,160.0,malausma
402176,0.286,owner,trad,mixed,6,50,50,250,40.0,80.0,80.0,175,93,268,32.77,1000,900,50.0,malausma
402176,0.143,owner,trad,mixed,3,25,25,0,60.0,80.0,80.0,64,90,154,38.13,400,360,60.0,malausma
402176,0.142,owner,trad,mixed,5,25,25,0,80.0,70.0,70.0,14,112,126,70.57,500,465,56.0,malausma
402176,0.214,owner,trad,no,7,32,28,0,80.0,70.0,70.0,45,150,195,40.0,310,310,80.0,malausma
402176,0.171,owner,trad,no,6,40,20,0,140.0,90.0,90.0,16,292,308,120.0,500,500,140.0,malausma
402176,0.15,owner,trad,no,5,30,20,0,140.0,90.0,90.0,1,183,183,120.5,350,350,150.0,malausma
402179,0.084,owner,trad,no,6,20,10,0,40.0,80.0,80.0,1,110,110,46.67,300,270,50.0,malausma
402179,0.014,owner,trad,no,2,5,3,0,60.0,80.0,80.0,1,28,28,45.5,262,236,60.0,malausma
402179,0.1,owner,trad,no,7,20,10,0,80.0,70.0,70.0,14,89,103,62.86,320,320,56.0,malausma
402179,0.071,owner,trad,no,4,7,7,0,80.0,75.0,75.0,1,76,76,48.5,100,100,80.0,malausma
402179,0.214,owner,trad,no,8,60,40,0,140.0,100.0,100.0,30,174,204,121.67,700,700,140.0,malausma
402179,0.074,owner,high,no,5,40,10,0,160.0,100.0,100.0,1,111,111,120.5,150,150,160.0,malausma
402201,0.098,owner,trad,no,5,20,10,0,40.0,80.0,80.0,27,115,142,31.03,325,319,50.0,malausma
402201,0.056,owner,trad,no,3,15,10,0,60.0,75.0,75.0,1,57,57,45.5,240,220,60.0,malausma
402201,0.1,owner,trad,no,5,15,10,0,80.0,70.0,70.0,1,220,220,66.28,510,510,58.0,malausma
402201,0.04,owner,trad,no,3,12,8,0,100.0,70.0,70.0,14,112,126,42.86,120,120,80.0,malausma
402201,0.164,owner,mixed,no,7,50,50,0,140.0,80.0,80.0,43,458,501,126.63,730,730,140.0,malausma
402201,0.086,owner,high,no,3,15,10,0,150.0,100.0,100.0,32,243,275,120.0,364,364,150.0,malausma
402203,0.143,owner,trad,no,5,50,15,0,40.0,80.0,80.0,10,204,214,56.67,600,540,55.0,malausma
402203,0.043,owner,trad,no,1,5,5,0,60.0,80.0,80.0,1,84,84,45.5,200,200,60.0,malausma
402203,0.229,owner,trad,no,4,40,40,0,81.0,80.0,80.0,60,161,221,70.17,744,744,65.0,malausma
402203,0.043,owner,trad,no,3,15,9,0,80.0,70.0,70.0,1,82,82,48.5,124,124,81.0,malausma
402203,0.277,owner,trad,no,15,125,75,0,140.0,95.0,96.0,270,450,720,127.41,1025,945,140.0,malausma
402203,0.186,mixed,trad,no,10,75,25,0,150.0,100.0,100.0,106,196,302,130.19,784,720,150.0,malausma
402208,0.571,owner,trad,mixed,20,75,25,0,40.0,80.0,80.0,135,270,405,44.85,1240,1116,50.0,malausma
402208,0.071,owner,trad,mixed,5,15,10,0,60.0,80.0,80.0,1,118,118,45.5,164,164,60.0,malausma
402208,0.571,owner,trad,mixed,13,125,75,0,76.92,70.0,70.0,145,520,665,65.52,1240,1119,65.0,malausma
402208,0.355,owner,trad,no,15,31,24,0,80.0,75.0,75.0,156,161,317,51.28,420,420,80.0,malausma
402208,0.464,owner,mixed,no,15,100,45,0,140.0,90.0,90.0,210,220,430,151.43,1800,1620,140.0,malausma
402208,0.321,owner,mixed,no,10,75,30,0,160.0,90.0,90.0,10,260,270,120.0,1600,1300,160.0,malausma
501001,0.346,owner,trad,mixed,10,40,15,425,60.0,80.0,80.0,50,137,187,54.62,600,550,60.0,sukaambit
501001,0.186,owner,high,mixed,5,20,5,425,60.0,70.0,70.0,10,189,199,30.0,327,300,60.0,sukaambit
501001,0.345,owner,trad,mixed,11,35,35,1500,70.0,70.0,70.0,42,268,310,62.34,725,652,70.0,sukaambit
501001,0.185,owner,trad,no,5,47,5,225,80.0,80.0,80.0,66,152,218,69.7,315,275,80.0,sukaambit
501001,0.572,mixed,high,no,20,195,100,1500,120.0,90.0,90.0,111,682,793,147.39,2224,2006,90.0,sukaambit
501001,0.606,owner,high,yes,22,127,80,2400,150.0,90.0,90.0,122,692,814,127.79,2520,2300,135.0,sukaambit
501008,0.242,owner,trad,no,6,25,20,900,70.0,80.0,80.0,166,100,266,61.43,550,450,70.0,sukaambit
501008,0.107,owner,trad,no,4,19,19,675,70.0,80.0,80.0,120,94,214,39.17,495,450,70.0,sukaambit
501008,0.178,owner,trad,no,20,50,50,1000,70.0,70.0,70.0,90,174,264,68.44,605,550,70.0,sukaambit
501008,0.142,owner,high,no,5,90,25,200,125.0,80.0,80.0,94,172,266,53.19,400,350,80.0,sukaambit
501008,1.053,mixed,trad,no,45,235,115,1200,120.0,95.0,95.0,317,385,702,151.58,2640,2400,100.0,sukaambit
501008,1.053,mixed,high,no,45,235,115,1200,150.0,90.0,90.0,490,385,875,131.58,3970,3400,135.0,sukaambit
501020,0.4,owner,trad,mixed,10,75,50,900,74.0,75.0,75.0,180,48,228,53.04,1308,1200,65.0,sukaambit
501020,0.157,owner,trad,mixed,5,30,5,0,75.0,80.0,80.0,72,42,114,59.44,600,550,64.0,sukaambit
501020,0.385,owner,trad,mixed,12,170,50,600,70.0,70.0,70.0,168,80,248,66.79,1230,1100,70.0,sukaambit
501020,0.085,owner,high,no,3,38,3,200,175.0,80.0,80.0,42,70,112,64.29,220,200,75.0,sukaambit
501020,1.224,owner,high,no,36,240,175,10000,100.0,95.0,95.0,331,91,422,134.74,5874,5340,120.0,sukaambit
501020,0.265,owner,high,no,8,100,65,0,100.0,95.0,95.0,90,127,217,135.0,1492,1200,125.0,sukaambit
501034,0.121,share,trad,no,2,10,10,150,75.0,80.0,80.0,12,124,136,51.43,250,250,70.0,sukaambit
501034,0.05,share,trad,no,8,10,10,0,70.0,80.0,80.0,12,124,136,50.0,225,225,70.0,sukaambit
501034,0.5,share,trad,no,2,20,20,1000,75.0,70.0,70.0,12,42,54,60.0,200,180,70.0,sukaambit
